morphemes,count
тефлон,1
тефі,1
ypг,1
уpг,1
кліент,1
клинн,1
тетp,1
тeтp,1
тетерев,1
тестикул,1
coпop,1
acигн,1
асесор,1
acеcop,1
архо,1
apxiгeкт,1
клеюват,1
apxiтект,1
тирано,1
типo,1
тинто,1
клепоч,1
тиман,1
тилант,1
клепк,1
тиков,1
тигмо,1
тiм'ян,1
тім,1
клейонч,1
няшк,1
клеймл,1
водий,1
водда,1
клеєнн,1
титл,1
иx,1
тисяць,1
тирс,1
тироль,1
тирозин,1
тирео,1
тиратрон,1
мaтеp,1
тoвap,1
тoваp,1
товарис,1
тоболь,1
клащ,1
тiш,1
роман-т,1
кларнет,1
тicн,1
eдин,1
тірол,1
тio,1
єдваб,1
тімячк,1
тім'ян,1
єдамашк,1
толев,1
інфек,1
тoк,1
токі,1
егов,1
токай,1
ой-,1
товщиин,1
египет,1
тoвч,1
іння,1
учк,1
ещелон,1
тювар,1
овар,1
толубл,1
ешафот,1
лот,1
єрей,1
epей,1
дия́кон,1
apiyc,1
apxiв,1
птерикс,1
кліть,1
толочий,1
толок,1
-тол,1
клістир,1
толер,1
кліринг,1
фібрил,1
клініц,1
о-кіло,1
cтiн,1
тонко,1
нiт,1
вов,1
тонзил,1
клямк,1
oмy-тo,1
ому-,1
томпак,1
ключеч,1
томат-,1
ключар,1
томасуува,1
торгот,1
торгону,1
тopiов,1
промисловиий,1
клунь,1
торгаш,1
торбан,1
клумб,1
клумач,1
тoпo,1
тoпо,1
тополии,1
клочк,1
тoп,1
топаз,1
уба,1
торсій,1
торпід,1
тoдочч,1
тороченн,1
клобуч,1
торопл,1
тормос,1
тормоз,1
тopк,1
торка,1
piм,1
клоач,1
клоак,1
oлій,1
тoдx,1
тореадор,1
торф-,1
архей,1
архаров,1
архангель,1
apxa,1
ефес,1
арфянк,1
еферент,1
ефемерид,1
фекал,1
тopд,1
буп,1
торт,1
торсону,1
торсов,1
ефедр,1
артіл,1
apтepi,1
еєць,1
артем,1
артезіан,1
тпрусь,1
книго,1
точий,1
точеч,1
тохар,1
кмин,1
кмй́н,1
тоскува,1
кльбш,1
тоскан,1
торфі,1
клямоч,1
ковер,1
ковель,1
apcoнaл,1
ароч,1
apo,1
арнік,1
ковбоч,1
ң,1
трак,1
трайбал,1
ковбань,1
травертин,1
траверс,1
траверз,1
apгp,1
арієць,1
apан,1
трансмісій,1
трансль,1
пiтеp,1
тpaпc,1
транскрил,1
транскрип,1
трансільван,1
трансвааль,1
ковбан,1
дел,1
тран,1
трамплін,1
кобиль,1
вогонь,1
трематод,1
кобзин,1
іція,1
тpaxeї,1
трахеї,1
траур,1
іє,1
іцій,1
траншеє,1
трансфузі,1
трансферт,1
трансфер,1
акс,1
армавір,1
арлекін,1
аркад,1
арик,1
арзама,1
арео,1
apeo,1
ардо,1
аргон,1
apгipo,1
apгi,1
книш,1
трестува,1
трепель,1
трепанг,1
трензель,1
коефіцієнт,1
трем,1
трембух,1
трильйон,1
копеч,1
трик,1
трьох,1
коерцит,1
тридим,1
тригер,1
кодол,1
ковтун,1
рну,1
трибал,1
треф,1
угол,1
ковпач,1
ковиль,1
арил,1
трій,1
тріест,1
тріас,1
фоліат,1
ковил,1
секція,1
трипс,1
трип,1
ковзан,1
триплет,1
триплекс-,1
трипер,1
коверкот,1
eгio,1
триместр,1
маран,1
трохеїчн,1
eтio,1
етиль,1
тростин,1
тро,1
еврей,1
трой,1
кpат,1
азієць,1
трог,1
троглодит,1
тpiyмф,1
тpiyмфip,1
трісоч,1
тpic,1
тpicк,1
євпаторій,1
арбут,1
арбор,1
арбо,1
євген,1
apаxic,1
арат,1
apaпeo,1
козет,1
арамеє,1
аралієв,1
козен,1
арак,1
дop,1
тpoxo,1
трохо,1
козель,1
туба,1
viд,1
туалет,1
тсо,1
кow,1
илк,1
трям,1
трюфель,1
трюфел,1
кожн,1
апь,1
трю,1
трухи,1
колер,1
ояч,1
арагон,1
aптеч,1
аптеч,1
aптеp,1
aпpo6,1
апріор,1
aгpiоp,1
aпpeг,1
тyж,1
туєр,1
туєв,1
туд,1
туди-,1
тубіль,1
коленкор,1
тубероз,1
колегі,1
турс,1
-ду,1
детандер,1
колб,1
тунц,1
тунісь,1
кокот,1
кокос,1
тунгусь,1
коклюш,1
тунг,1
тузлуч,1
коклюшк,1
тужур,1
aвл,1
пepцепц,1
перцепц,1
перцепт,1
апофеоз,1
апостоль,1
козул,1
діз,1
кoз,1
туц,1
козир-,1
турчин,1
турнік,1
турнікет,1
турнепс,1
туркестан,1
турбуленц,1
убікв,1
уби,1
тюч,1
тюхтий,1
тюхт,1
тюфтель,1
евро,1
тюрч,1
тюрлю,1
тюмен,1
тюльк,1
етрусь,1
євангел,1
апрес,1
eвaггeп,1
етат,1
вoлік,1
етажер,1
увіол,1
увік,1
вiч,1
іу,1
увесь,1
уваров,1
ваp,1
вaп,1
убр,1
ecxaтo,1
есхато,1
тянь-шан,1
тяньцзін,1
убоз,1
удаль,1
естро,1
удавл,1
удав,1
угу,1
гоp,1
угоp,1
свисий,1
коліщ,1
гнoєнн,1
гнiв,1
угілл,1
угам,1
вязуува,1
увул,1
волия,1
апокриф,1
апокрин,1
апокаліпт,1
апокаліпс,1
иc,1
aпoкапіпc,1
аподиктич,1
аcтр,1
исмент,1
удивля,1
удив,1
уджиг,1
удесят,1
удержа,1
уде,1
удв,1
куу,1
узив,1
вишш,1
узбеч,1
ужгород,1
уельсь,1
удяганка,1
удруг,1
удо,1
стачу,1
удол,1
удму,1
коліє,1
удих,1
aпoплекс,1
апоплекс,1
улож,1
уловл,1
колієв,1
уліпл,1
ули,1
улеща,1
улежа,1
улаштува,1
колі,1
улан-батор,1
улад,1
кy,1
корочен,1
не-коли,1
узу,1
коя,1
н-ਸ,1
апл,1
колумб,1
апланат,1
апік,1
ачетит,1
апенні́н,1
апендиц,1
опти,1
іi,1
ультрамарин,1
-хвиль,1
жорст,1
jaп,1
уляг,1
улус,1
ундецил,1
колумбій,1
колосс,1
умформер,1
мощен,1
мовчува,1
умк,1
мизг,1
умбр,1
маx,1
уман,1
мај,1
ульянов,1
колосов,1
ਬ,1
|,1
пepе,1
пaм'ят,1
унці,1
унученьк,1
унучат,1
нуp,1
унук,1
колорад,1
колонк,1
уніон,1
нівець,1
універс,1
університет,1
колодій,1
універ,1
ундецим,1
колодд,1
колобоч,1
анчоус,1
анхі,1
анфілад,1
ануль,1
антур,1
євангель,1
aгpoпo,1
привелей,1
тужи,1
'н,1
поp,1
свангел,1
упириц,1
пеpш,1
peпіx,1
уруем,1
урезон,1
урвитель,1
урв,1
урарт,1
ура-,1
pап,1
ураз,1
pаз,1
урад,1
ураг,1
естакад,1
уп'я,1
п'ял,1
пpі,1
aнтpoпo,1
еспаньйол,1
азія,1
антонів,1
бриг,1
поді,1
уроблен,1
ро,1
уроб,1
урльоп,1
тi,1
pis,1
уріз,1
pив,1
peмт,1
уречев,1
урянхай,1
урянхаєць,1
й-,1
урюк,1
командуува,1
pyк,1
командор,1
уругваєць,1
уруб,1
уроста,1
кольчуж,1
розумл,1
кольз,1
урозутяж,1
урозряд,1
колчак,1
уссурі,1
покој,1
услуж,1
уславл,1
услав,1
скромл,1
оx,1
новенн,1
усис,1
cиc,1
усил,1
cем,1
усел,1
cел,1
усвід,1
усад,1
антй,1
фунг,1
кoмід,1
фебр,1
комін,1
геи,1
теp,1
усьом,1
усюди,1
усу,1
сугубл,1
сугуб,1
уступ,1
устрич,1
cтої,1
устар,1
комизий,1
антимон,1
міяітар,1
уф,1
оi,1
коменсал,1
шиуль,1
тoy,1
і7і,1
yгоп,1
ені,1
товi,1
утір,1
тискуува,1
антипк,1
ecгeт,1
естезіо,1
ecгesio,1
иля,1
інтелект,1
фавн,1
ярм,1
явлен,1
фабул,1
шнип,1
ушкуй,1
шкоджен,1
учень,1
уцьк,1
хорк,1
деч,1
xвaл,1
фалреп,1
фал,1
ерупц,1
факультет,1
ерупт,1
факсиміль,1
фако,1
компан,1
фай,1
файдешин,1
фазис,1
компаніє,1
дaг,1
бн,1
зам,1
баріон,1
антероз,1
антенаталь,1
антант,1
ансамбл,1
анорт,1
комітент,1
аномаль,1
аномал,1
комісій,1
фракція,1
фанг,1
фанаріот,1
фанал,1
фальшфейєр,1
гебель,1
фальконет,1
фастів,1
комс,1
фаянсов,1
комп'ютер,1
фартух,1
фарс,1
фарм,1
пея,1
пей,1
компресій,1
фарватер,1
фарбяр,1
фараон,1
фарабн,1
фантом,1
апекс,1
аннал,1
анкег,1
компрадор,1
компот,1
иі,1
аніс,1
комплімент,1
фаял,1
фашинн,1
комплемент,1
фахверк,1
компетенц,1
фауст,1
фаталь,1
афаталь,1
фасціоль,1
партія,1
анімаль,1
анестет,1
фельдфебель,1
ескімось,1
фельд'єгер,1
фелюж,1
ескімос,1
фел,1
фелась,1
фе,1
фейербах,1
epiо,1
феєр,1
еритем,1
фаянс,1
фероньер,1
epго,1
марганець,1
фернамбук,1
ферз,1
ферган,1
фербер,1
фера,1
фео,1
атарій,1
кріпос,1
кетон,1
фенілен,1
фенак,1
ергатив,1
фельдшпат,1
андорр,1
ергасто,1
андієць,1
андижан,1
андалуз,1
ангор,1
фехрал,1
фетр,1
фет,1
епюр,1
фершал,1
феруль,1
версій,1
ферт,1
силіцій,1
силіцієв,1
о-египет,1
англез,1
конвенцій,1
фiкc,1
фізостигм,1
фiзiо,1
кpaт,1
матема-тич,1
фідер,1
фіг,1
фіалоч,1
фіалк,1
конвекцій,1
румбо,1
анел,1
андрад,1
фільварк,1
бз,1
філярі,1
конвалієв,1
конар,1
кондоленцій,1
філіпп,1
філіаль,1
філер,1
кондов,1
філадельфій,1
кондиціюва,1
фікус,1
кендицій,1
фіксол,1
ангя,1
cгeп,1
ангіо,1
кондитер,1
конд,1
ангель,1
конгруенц,1
ангар,1
анахтем,1
фінікі,1
фінікій,1
фінікієць,1
фільтрува,1
конгрес,1
копіі,1
фільдеперс,1
фільдекос,1
конгрегаці,1
фірн,1
фірм,1
фірмац,1
лезь,1
фіраноч,1
:,1
кoнвoювa,1
конвоюва,1
фінт,1
фініч,1
конвойова,1
афініт,1
фіні,1
фінік,1
фінікіян,1
кapп,1
філакс,1
анафем,1
плазія,1
анапест,1
конвоїр,1
анамнест,1
фламінг,1
конвісар,1
офіцерфлаг-,1
epоs,1
епонж,1
епітеляльн,1
eпiтaлам,1
фітинг,1
фістуль,1
епістол,1
eпicтoп,1
флец,1
sцiя,1
флердоранж,1
флейць,1
флегмон,1
eпiп,1
фланель,1
фланелет,1
епіл,1
кон'єктур,1
аналой,1
анакреонт,1
конституюва,1
амфотер,1
амуніч,1
сий,1
конститу,1
амударін,1
амстердам,1
ампул,1
конститут,1
конституй,1
флотува,1
глюц,1
флоро,1
консоль,1
консист,1
флокен,1
фло,1
флогоп,1
ампір,1
консистенц,1
-ви,1
амоніак,1
фоліант,1
фок-,1
фогт,1
консистент,1
флютбет,1
флюсов,1
флюорит,1
флюкт,1
флюкс,1
іj,1
aмдi,1
конопле,1
фосил,1
форштадт,1
форшпан,1
фортеч,1
фортей'ян,1
епсом,1
еїзм,1
зва,1
форсаж,1
формуляр,1
формі,1
eєцв,1
форель,1
форел,1
форейтор,1
фонтанель,1
зо6,1
мітоз,1
aмiп,1
і́т,1
амікошон,1
фракіє,1
фразов,1
фразист,1
і́чн,1
серер,1
редукц,1
редукт,1
епідидим,1
есеенц,1
фотель,1
протеї,1
eпiдем,1
фреск,1
фреон,1
фрейлін,1
фрегат,1
фребел,1
фреато,1
eпiдeм,1
фрахтува,1
контекст,1
франкфурт,1
о-рад,1
франклін,1
франкенієв,1
фрамуж,1
консьерж,1
аміант,1
аміак,1
аметист,1
америц,1
аменсал,1
амело,1
іаз,1
фронтон,1
фронтиспіс,1
фрондува,1
фрігій,1
фрігі,1
ебл,1
еолієць,1
фрикадель,1
фризь,1
енто,1
фуляр,1
фукус,1
фузей,1
клітич,1
фужер,1
фудуль,1
контрамарк,1
альто,1
фуганк,1
контрадикц,1
контрадикт,1
імід,1
контокорент,1
фрунзе,1
аміач,1
пепc,1
амброзяльн,1
енд,1
емфат,1
амбар,1
амариліс,1
амарант,1
eмпip,1
ic-т,1
конур,1
урб,1
фурдел,1
фурацил,1
фунікулер,1
ирува,1
контуж,1
шанс,1
халд,1
фюзеляж,1
фухтель,1
фуфайк,1
фуфаєч,1
революція,1
пропозицій,1
халабуд,1
хакась,1
xaкаc,1
хазяєч,1
хазмо,1
хаботт,1
хабаров,1
хабаз,1
пропоз,1
контрибуцій,1
альпак,1
альпаг,1
альманд,1
альманаш,1
концептуал,1
альков,1
хамс,1
і],1
хамел,1
конхіо,1
халькоз,1
халяс,1
халцедон,1
халун,1
хасан,1
хартій,1
конфіденцій,1
xаp,1
конфіденцяльн,1
отинн,1
конфігурацій,1
xapкiв'ян,1
харків'ян,1
харбін,1
харалуж,1
харак,1
oма,1
конфесі,1
хант,1
ханой,1
альвеол,1
фір,1
альбедо,1
конфесій,1
конференц-,1
xвoїп,1
хвоїн,1
хвірточ,1
хвіртк,1
хвица,1
хвис,1
хвинт,1
xвац,1
хвать,1
конферанс,1
конфекцій,1
калi,1
енкаустич,1
енео,1
хизуува,1
xexе,1
хexe,1
хетт,1
eмic,1
еміс,1
емір,1
eмip,1
хвощ,1
хвостат,1
хворости,1
конюшийн,1
альго,1
конюшии,1
кон'юнктив,1
хліб-,1
зда,1
хлись,1
хлис,1
кон'югацій,1
хламітт,1
хісн,1
хіро,1
xipo,1
